refseq	name
NM_152719	SPERT
NM_152718	VWCE
NM_152717	MS4A15
NM_152716	PATL1
NM_001128845	SMARCA4
NM_001173452	TFCP2
NM_016170	TLX2
NM_016166	PIAS1
NM_016161	A4GNT
NM_016157	TRO
NM_001282733	SLC39A12
NM_180977	PPP2R5D
NM_181077	GOLGA8A
NM_001174051	CACNA2D2
NM_001193289	APOBEC3A_B
NM_001193288	SLC24A2
NM_000507	FBP1
NM_000243	MEFV
NM_030904	OR2T1
NM_001203265	IL17RC
NM_001193270	MSL3
NM_003563	SPOP
NM_003560	PLA2G6
NM_003054	SLC18A2
NM_001198535	OXR1
NM_033176	NKX2-4
NM_001198534	OXR1
NM_001671	ASGR1
NM_002180	IGHMBP2
NM_002178	IGFBP6
NM_002168	IDH2
NM_002167	ID3
NM_002166	ID2
NM_002165	ID1
NM_002164	IDO1
NM_002163	IRF8
NM_002162	ICAM3
NM_002161	IARS
NM_002159	HTN1
NM_001004730	OR5AR1
NM_001135032	EVA1A
NM_001143782	FKBP11
NM_001136498	CISD3
NM_001136508	C1orf185
NM_001136497	BTF3L4
NM_001143975	UBTFL1
NM_016283	AK6
NM_016282	AK3
NM_016281	TAOK3
NM_198088	ZNF200
NM_001077690	ALG9
NM_001077188	HS6ST2
NM_001252619	LCN1
NM_001252618	LCN1
NM_001252617	LCN1
NM_001252613	ZNF638
NM_001252018	TOR2A
NM_198938	PTGES2
NM_001242790	BRF1
NM_012430	SEC22A
NM_012428	NPTN
NM_016834	MAPT
NM_016818	ABCG1
NM_016817	OAS2
NM_016816	OAS1
NM_016648	LARP7
NM_016338	IPO11
NM_016337	EVL
NM_016335	PRODH
NM_001282309	CATSPER2
NM_001282308	STK25
NM_001282307	STK25
NM_012073	CCT5
NM_001178137	CPEB3
NM_001169110	SCO2
NM_001169109	SCO2
NM_001178014	PCCB
NM_001178004	PCCA
NM_001177880	SYT12
NM_001168724	TMEM135
NM_001177842	SRPRA
NM_001178041	DBI
NM_001178040	STX3
NM_001202504	CTDP1
NM_001197026	PLEKHA8
NM_001178035	CEP85L
NM_000185	SERPIND1
NM_000032	ALAS2
NM_000031	ALAD
NM_024682	TBC1D17
NM_024345	DCAF10
NM_001258327	SFI1
NM_001258326	SFI1
NM_001303403	WDR48
NM_001303402	WDR48
NM_001303269	POLR2B
NM_001303270	DNAH2
NM_001303268	POLR2B
NM_001303276	NUP85
NM_001303275	ACLY
NM_001303274	ACLY
NM_001258269	UTY
NM_001270960	NOSIP
NM_001270953	SLC25A10
NM_001270428	LMO1
NM_001270401	RXRB
NM_001303465	TAZ
NM_001270945	LOC643355
NM_001270944	KLF7
NM_001270943	KLF7
NM_001270942	KLF7
NM_001270940	XPO6
NM_001270934	JAKMIP2
NM_001271012	FLI1
NM_001271010	FLI1
NM_001271007	STRA13
NM_001270897	TRAPPC3
NM_001271006	STRA13
NM_001270896	TRAPPC3
NM_001270895	TRAPPC3
NM_001271004	TFPI2
NM_001270894	TRAPPC3
NM_001271003	TFPI2
NM_001270888	SLC25A10
NM_001270930	IFIT1
NM_001270929	IFIT1
NM_001270928	IFIT1
NM_001270927	IFIT1
NM_001270938	ZNF551
NM_001270893	TRAPPC6A
NM_001270892	TRAPPC6A
NM_001270891	TRAPPC6A
NM_001270881	GNPDA2
NM_001270880	GNPDA2
NM_001270876	MEAF6
NM_001270875	MEAF6
NM_001270879	MPC1
NM_001270873	GABRG3
NM_001270841	CRIP2
NM_001270837	CRIP2
NM_001142646	TPRA1
NM_000054	AVPR2
NM_000053	ATP7B
NM_001954	DDR1
NM_001039619	PRMT5
NM_001040619	ATF3
NM_001689	ATP5G3
NM_000990	RPL27A
NM_001088	AANAT
NM_000988	RPL27
NM_014701	SECISBP2L
NM_002532	NUP88
NM_001306188	MOSPD1
NM_003827	NAPA
NM_003826	NAPG
NM_004295	TRAF4
NM_004301	ACTL6A
NM_004289	NFE2L3
NM_004282	BAG2
NM_004281	BAG3
NM_003819	PABPC4
NM_003820	TNFRSF14
NM_004274	AKAP6
NM_003817	ADAM7
NM_181054	HIF1A
NM_181050	AXIN1
NM_178868	CMTM8
NM_178865	SERINC2
NM_178864	NPAS4
NM_178863	KCTD13
NM_178862	STT3B
NM_001282464	C14orf132
NM_001282463	C14orf132
NM_001289061	STK33
NM_001289059	STK33
NM_001289058	STK33
NM_001289056	AMZ2
NM_001286522	PARP11
NM_001289054	AMZ2
NM_021794	ADAM30
NM_001194999	MR1
NM_001198801	EIF4G3
NM_207468	FAM177B
NM_206966	C5orf46
NM_205846	PRELID2
NM_184043	ALDOA
NM_184041	ALDOA
NM_183425	RBM38
NM_183421	FBXO25
NM_183420	FBXO25
NM_183416	KIF1B
NM_003123	SPN
NM_003045	SLC7A1
NM_024848	MORN1
NM_080683	PTPN13
NM_014220	TM4SF1
NM_014218	KIR2DL1
NM_014217	KCNK2
NM_014216	ITPK1
NM_014215	INSRR
NM_014214	IMPA2
NM_000740	CHRM3
NM_000738	CHRM1
NM_000737	CGB
NM_002991	CCL24
NM_001297715	SMN1
NM_001297716	SV2C
NM_001297717	C1orf43
NM_001297718	C1orf43
NM_001297719	ARNTL
NM_001297720	C1orf43
NM_001297724	ARNTL
NM_032138	KBTBD7
NM_001276	CHI3L1
NM_014688	USP6NL
NM_014719	TCAF1
NM_014712	SETD1A
NM_006940	SOX5
NM_006857	SNRNP27
NM_006846	SPINK5
NM_006435	IFITM2
NM_006704	SUGT1
NM_006599	NFAT5
NM_177974	CASC4
NM_001204963	PBX1
NM_001204961	PBX1
NM_024760	TLE6
NM_025202	EFHD1
NM_024757	EHMT1
NM_001130861	CLDN5
NM_001013841	STAP2
NM_001082577	RBFOX2
NM_001082576	RBFOX2
NM_001082575	RBFOX3
NM_001082538	TCTN1
NM_001082537	TCTN1
NM_001082534	CA10
NM_001082533	CA10
NM_001199619	NCOA7
NM_001199583	PACSIN1
NM_001199579	SUN2
NM_001199580	SUN2
NM_001195139	COG4
NM_017638	MED18
NM_017637	BNC2
NM_017636	TRPM4
NM_015094	HIC2
NM_015103	PLXND1
NM_001199142	EIF3C
NM_001172440	ENDOU
NM_001172435	RAB3GAP1
NM_001166696	SLC1A3
NM_012375	OR52A1
NM_007293	C4A
NM_015981	CAMK2A
NM_020817	CCDC191
NM_020816	KIF17
NM_021049	MAGEA5
NM_020813	ZNF471
NM_001286212	TMEM117
NM_001278522	C10orf126
NM_001278502	C1orf195
NM_001171095	CLDN2
NM_001040662	VCPKMT
NM_001105205	RUSC1
NM_001105194	AMER3
NM_001105204	RUSC1
NM_001105203	RUSC1
NM_198989	DLEU7
NM_001105078	MECOM
NM_001105077	MECOM
NM_001311199	CLNS1A
NM_001254734	TGM6
NM_014315	KLHDC2
NM_014314	DDX58
NM_014313	TMEM50A
NM_014312	VSIG2
NM_014311	SMUG1
NM_014309	RBFOX2
NM_014299	BRD4
NM_053045	TMEM203
NM_001190347	DMKN
NM_000377	WAS
NM_001199142	EIF3C
NM_001161574	MAFF
NM_001161573	MAFF
NM_001161572	MAFF
NM_001161566	TNIK
NM_001161565	TNIK
NM_001161564	TNIK
NM_006905	PSG1
NM_007370	RFC5
NM_007366	PLA2R1
NM_007166	PICALM
NM_006895	HNMT
NM_006904	PRKDC
NM_032361	THOC3
NM_032360	ACBD6
NM_032359	CMSS1
NM_032358	CCDC77
NM_032357	CCDC115
NM_032592	ACCS
NM_032355	MON1A
NM_032354	TMEM107
NM_032353	VPS25
NM_032352	BRMS1L
NM_198060	NRAP
NM_198440	DERL3
NM_198439	KBTBD3
NM_198437	AURKA
NM_198436	AURKA
NM_024915	GRHL2
NM_001287428	UPP1
NM_017943	FBXO34
NM_018042	SLFN12
NM_017941	C17orf80
NM_018039	KDM4D
NM_018283	NUDT15
NM_018281	ECHDC2
NM_018264	TYW1
NM_017938	TMEM255A
NM_018036	ATG2B
NM_017935	BANK1
NM_018035	ATP5SL
NM_018034	WDR70
NM_017934	PHIP
NM_017933	PID1
NM_001159388	B4GALNT2
NM_001018070	CORO1B
NM_001029840	TCAIM
NM_001029839	TCAIM
NM_001017928	CCDC58
NM_001164619	GPC3
NM_001170695	SPATA22
NM_001170704	MBNL3
NM_003017	SRSF3
NM_005091	PGLYRP1
NM_002717	PPP2R2A
NM_031282	FCRL4
NM_031281	FCRL5
NM_031279	ETNPPL
NM_031280	MRPS15
NM_031277	RNF17
NM_031276	TEX11
NM_031273	TEX13B
NM_031272	TEX14
NM_031271	TEX15
NM_031268	PDPK1
NM_031267	CDK13
NM_031266	HNRNPAB
NM_031264	CDHR5
NM_031263	HNRNPK
NM_031262	HNRNPK
NM_031246	PSG2
NM_031243	HNRNPA2B1
NM_031232	NECAB3
NM_031231	NECAB3
NM_031229	RBCK1
NM_001199679	TMEM56
NM_001102402	PCTP
NM_001128844	SMARCA4
NM_018655	LENEP
NM_001190809	DHX35
NM_000793	DIO2
NM_000803	FOLR2
NM_000792	DIO1
NM_001414	EIF2B1
NM_033183	CGB8
NM_033182	FBXO44
NM_033181	CNR1
NM_033340	CASP7
NM_033339	CASP7
NM_033387	FAM78A
NM_001256504	CADM2
NM_001256503	CADM2
NM_001256502	CADM2
NM_001256497	CYP3A7-CYP3A51P
NM_001256496	MAN2C1
NM_001256495	MAN2C1
NM_001256494	MAN2C1
NM_001282870	RHD
NM_001287046	SH3GLB2
NM_001291018	PDE6D
NM_001291030	FAM227A
NM_001287526	IFT22
NM_001287525	IFT22
NM_001287524	CDC25B
NM_001287522	CDC25B
NM_001287520	CDC25B
NM_001287519	CDC25B
NM_001287518	CDC25B
NM_001287517	CDC25B
NM_001287516	CDC25B
NM_001287513	TTC26
NM_001287512	TTC26
NM_001287511	PPCS
NM_001287509	PPCS
NM_001287499	IQCE
NM_001287510	PPCS
NM_001287508	PPCS
NM_001287498	SLC37A3
NM_001287507	PPCS
NM_001287497	TMEM168
NM_001287506	PPCS
NM_001287496	FIGNL1
NM_001287495	FIGNL1
NM_001287505	SSFA2
NM_001287494	FIGNL1
NM_001287504	SSFA2
NM_001287493	FIGNL1
NM_001287503	SSFA2
NM_001204148	HDAC9
NM_002943	RORA
NM_003043	SLC6A6
NM_001128846	SMARCA4
NM_015442	CNOT10
NM_015441	OLFML2B
NM_020420	DAZ4
NM_001143685	CES5A
NM_001143682	CALCOCO1
NM_014758	SNX19
NM_022048	CSNK1G1
NM_021947	SRR
NM_022047	DEF6
NM_001003688	SMAD1
NM_021946	BCORL1
NM_021945	SLC22A23
NM_022045	MTBP
NM_001007530	CDRT15
NM_001474	GAGE4
NM_001308112	KLHL28
NM_001308109	SNCAIP
NM_152851	MS4A6A
NM_152705	POLR1D
NM_152841	HPS4
NM_152838	RBM12
NM_152837	SNX16
NM_152836	SNX16
NM_152835	PDIK1L
NM_152834	TMEM18
NM_152833	C9orf69
NM_153201	HSPA8
NM_152829	TES
NM_152830	ACE
NM_152827	SNX3
NM_152795	HIF3A
NM_001205250	ACSL6
NM_018444	PDP1
NM_018443	ZNF302
NM_018442	DCAF6
NM_018441	PECR
NM_018440	PAG1
NM_001101387	PIRT
NM_001134420	CDC7
NM_001134419	CDC7
NM_138328	RHBDL3
NM_133273	FCAR
NM_133272	FCAR
NM_138325	PCSK6
NM_138324	PCSK6
NM_138323	PCSK6
NM_138322	PCSK6
NM_138319	PCSK6
NM_138318	KCNK10
NM_138317	KCNK10
NM_138316	PANK1
NM_138297	MUC4
NM_138296	PTCRA
NM_138295	PKD1L1
NM_005141	FGB
NM_005139	ANXA3
NM_005140	CNGA2
NM_005138	SCO2
NM_005137	DGCR2
NM_005135	SLC12A6
NM_001037331	SMIM21
NM_001099284	ZNF239
NM_001099283	ZNF239
NM_006750	SNTB2
NM_001077238	SPPL2B
NM_012373	OR3A3
NM_001195610	DCDC2
NM_001199427	TRAF3
NM_001195597	SMLR1
NM_001195604	SEPHS1
NM_001195602	SEPHS1
NM_001195578	TRPC5OS
NM_001195577	TRPC5OS
NM_001195576	TRPC5OS
NM_001195573	DICER1
NM_001195102	GSR
NM_001206902	TAX1BP1
NM_001201965	ASB3
NM_006337	MCRS1
NM_013385	CYTH4
NM_013382	POMT2
NM_013381	TRHDE
NM_014373	GPR160
NM_014372	RNF11
NM_014370	SRPK3
NM_014369	PTPN18
NM_014368	LHX6
NM_016821	OGG1
NM_017711	GDPD2
NM_016644	PRR16
NM_016586	MBIP
NM_016512	SPAG11B
NM_002036	ACKR1
NM_001932	MPP3
NM_001926	DEFA6
NM_001925	DEFA4
NM_002025	AFF2
NM_001134285	ESRRG
NM_001130413	SCNN1D
NM_001033857	DCLRE1C
NM_001040705	DEFB107B
NM_001077197	PDE11A
NM_001042405	CEP170
NM_001142864	PIEZO1
NM_001166498	HPSE
NM_001166496	SLC16A1
NM_001166504	ADH7
NM_001171951	PRSS37
NM_001171942	GLRA2
NM_001171832	DEFB121
NM_001171654	KLHL5
NM_001171630	VEGFA
NM_001166451	KNG1
NM_030911	CDADC1
NM_001288782	TTC8
NM_001111038	FBXL13
NM_001109938	C6orf136
NM_001136139	TCF3
NM_001127487	FLNC
NM_001142573	IMPDH1
NM_001168324	CD300LG
NM_001168323	CD300LG
NM_001168322	CD300LG
NM_001110792	MECP2
NM_001285523	OPRM1
NM_001282478	PRR23D2
NM_001282478	PRR23D2
NM_001282477	TMEM210
NM_001282476	APPBP2
NM_001282475	AP1G2
NM_001282474	AP1G2
NM_001042364	PTPN20
NM_001042362	PTPN20
NM_001042362	PTPN20
NM_001042361	PTPN20
NM_080606	BHLHE23
NM_080605	B3GALT6
NM_080491	GAB2
NM_001014443	USP21
NM_001111322	DDX54
NM_001163436	TBCK
NM_080705	TRPV1
NM_080704	TRPV1
NM_001101362	KBTBD13
NM_001306149	C5orf38
NM_001005783	HAO2
NM_001077654	TNFAIP8
NM_001042635	NGDN
NM_001098497	SGSM1
NM_001286708	ACSL1
NM_001167856	SBNO1
NM_015372	C22orf24
NM_001099746	SYBU
NM_004412	TRDMT1
NM_004133	HNF4G
NM_004132	HABP2
NM_004559	YBX1
NM_004130	GYG1
NM_004553	NDUFS6
NM_004127	GPS1
NM_004126	GNG11
NM_004125	DNAJC25-GNG10
NM_004124	GMFB
NM_004123	GIP
NM_004121	GGT5
NM_004302	ACVR1B
NM_004278	PIGL
NM_001207033	RNF40
NM_001207024	M6PR
NM_001282424	A2ML1
NM_001313726	ANO3
NM_001270532	WTAP
NM_001270531	WTAP
NM_152614	C2orf57
NM_003343	UBE2G2
NM_005527	HSPA1L
NM_005223	DNASE1
NM_001242332	USP17L29
NM_001242332	USP17L29
NM_001242332	USP17L29
NM_005335	HCLS1
NM_005334	HCFC1
NM_005478	INSL5
NM_005328	HAS2
NM_005327	HADH
NM_005326	HAGH
NM_005717	ARPC5
NM_005639	SYT1
NM_080682	VCAM1
NM_080681	COL11A2
NM_006818	MLLT11
NM_006817	ERP29
NM_182633	ZNF713
NM_182632	SLC6A18
NM_001004726	OR4X1
NM_001178146	IGSF10
NM_001178145	IGSF10
NM_001177997	FAM109A
NM_001177996	FAM109A
NM_001136199	GRAMD1A
NM_001142610	ULK2
NM_001136196	TNPO2
NM_001199692	SLC4A2
NM_032583	ABCC11
NM_001033582	PRKCZ
NM_001190991	CNPY2
NM_001190987	SRSF11
NM_001190986	CRISP3
NM_001164754	ASPH
NM_001128924	SH3D19
NM_001128923	SH3D19
NM_001142296	SPG20
NM_025141	TM2D3
NM_032566	SPINK7
NM_032565	EBPL
NM_032564	DGAT2
NM_032563	LCE3D
NM_032561	C22orf23
NM_001286730	SLC44A1
NM_032701	KMT5C
NM_032557	USP38
NM_032809	FAM73B
NM_032552	DAB2IP
NM_032551	KISS1R
NM_033626	CCDC120
NM_033058	TRIM55
NM_032547	SCOC
NM_032546	TRIM54
NM_032545	CFC1
NM_032538	TTBK1
NM_033004	NLRP1
NM_032534	KRBA1
NM_032532	FNDC1
NM_001260510	KCNJ3
NM_005502	ABCA1
NM_003366	UQCRC2
NM_015491	PNISR
NM_015475	FAM98A
NM_015454	LARP7
NM_001145544	ZSCAN18
NM_001165257	SCG3
NM_014924	ATG14
NM_014941	MORC2
NM_015040	PIKFYVE
NM_019106	SEPT3
NM_018959	DAZAP1
NM_018723	RBFOX1
NM_018712	ELMOD1
NM_182751	MCM10
NM_182749	N6AMT1
NM_182746	MCM4
NM_182744	NBL1
NM_182743	TXNRD1
NM_182742	TXNRD1
NM_001040694	INCENP
NM_001145543	ZSCAN18
NM_001145542	ZSCAN18
NM_001145541	TCP11L1
NM_001145536	C17orf107
NM_001145527	EHMT1
NM_001308333	POPDC2
NM_001310121	ATXN2
NM_020886	USP28
NM_001271950	TPGS2
NM_001291468	CCL4L2
NM_001291470	CCL4L2
NM_001291429	BAX
NM_001291428	BAX
NM_001080474	C2orf78
NM_001252271	FAM69A
NM_001003800	BICD2
NM_001017991	H2AFB2
NM_001017991	H2AFB2
NM_001017991	H2AFB2
NM_001005354	PRR13
NM_001204297	MUC1
NM_014033	METTL7A
NM_014031	SLC27A6
NM_014030	GIT1
NM_001303098	TMEM198
NM_152990	PXT1
NM_001204111	BCL2L11
NM_001204110	BCL2L11
NM_001193380	IL17RE
NM_001193484	LIMS1
NM_015086	DDN
NM_014985	CEP152
NM_003149	STAC
NM_001001788	RAET1G
NM_016072	GOLT1B
NM_015971	MRPS7
NM_016071	MRPS33
NM_016069	PAM16
NM_016070	MRPS23
NM_015969	MRPS17
NM_016068	FIS1
NM_006150	PRICKLE3
NM_001306219	TCF12
NM_016067	MRPS18C
NM_015966	ERGIC3
NM_016066	GLRX2
NM_021238	FAM60A
NM_020825	CRAMP1
NM_138573	NRG4
NM_134424	RAD52
NM_138571	HINT3
NM_080593	HIST1H2BK
NM_033445	HIST3H2A
NM_032299	DCUN1D5
NM_138569	MLIP
NM_138568	EXOC3L2
NM_138567	SYT8
NM_138565	CTTN
NM_138559	BCL11A
NM_138923	TAF1
NM_138555	KIF23
NM_138554	TLR4
NM_138499	PWWP2B
NM_138495	ATXN7L1
NM_138494	ZNF655
NM_138493	CCDC167
NM_182802	MCM8
NM_178544	ZNF546
NM_138501	TECR
NM_138485	GTPBP8
NM_001005417	B4GALT2
NM_138481	CHADL
NM_138477	CDAN1
NM_145321	OSBPL3
NM_144994	ANKRD23
NM_145102	ZKSCAN5
NM_144992	VWA3B
NM_148906	OSBPL9
NM_148905	OSBPL9
NM_021071	ART4
NM_023000	ARID4A
NM_022115	PRDM15
NM_022046	KLK14
NM_021070	LTBP3
NM_021067	GINS1
NM_020967	NCOA5
NM_022437	ABCG8
NM_020963	MOV10
NM_020962	IGDCC4
NM_021061	ZNF250
NM_021228	SCAF1
NM_020960	GPR107
NM_020959	ANO8
NM_020958	PPP4R4
NM_020956	PRX
NM_020954	RNF213
NM_020952	TRPM3
NM_001032295	SERPING1
NM_001079519	FAM177A1
NM_001037495	DYNLL1
NM_001037494	DYNLL1
NM_001037763	COL28A1
NM_001037738	NPM1
NM_001042762	FIGNL1
NM_001042751	STAG2
NM_001080546	TMEM218
NM_001256888	FAM26D
NM_001099686	NXF2B
NM_001097596	XAGE1B
NM_001080518	LIPK
NM_001102368	C14orf159
NM_001101802	PHF21A
NM_001080517	SETD5
NM_001080516	GRXCR2
NM_001141979	TP53BP1
NM_001129885	CPSF4L
NM_001129883	PATE3
NM_001130865	DMRT2
NM_001130864	PWWP2A
NM_001130863	ENPP2
NM_001130862	RAD51AP1
NM_001134941	GHRL
NM_001135040	DCTN1
NM_001134408	GRIN2A
NM_001134407	GRIN2A
NM_001134406	RUNDC3B
NM_001134396	C7orf50
NM_001134405	RUNDC3B
NM_001143788	PPHLN1
NM_001142495	MYO5A
NM_007344	TTF1
NM_014473	DIMT1
NM_014472	R3HCC1L
NM_198560	LHFPL4
NM_198559	CATIP
NM_198557	RBM43
NM_198507	FAM174A
NM_198495	CTAGE4
NM_198495	CTAGE4
NM_198491	FAM92B
NM_198488	FAM83H
NM_006556	PMVK
NM_006555	YKT6
NM_006554	MTX2
NM_006527	SLBP
NM_006551	SCGB1D2
NM_006549	CAMKK2
NM_001077503	TAC4
NM_001105248	TMC5
NM_001099681	MAGIX
NM_001127691	RHD
NM_001099679	TRIM32
NM_001099678	LRRC58
NM_001099677	KIAA1456
NM_001099676	C12orf56
NM_001099673	C8orf59
NM_001099672	C8orf59
NM_001099671	C8orf59
NM_001127688	BEX4
NM_001099670	C8orf59
NM_001128925	CYP2C18
NM_001135956	TRPC4
NM_001135955	TRPC4
NM_001135954	UCK1
NM_001135953	GKAP1
NM_001136053	TPRA1
NM_001340	CYLC2
NM_001338	CXADR
NM_001337	CX3CR1
NM_001336	CTSZ
NM_001335	CTSW
NM_001334	CTSO
NM_001333	CTSV
NM_001924	GADD45A
NM_001923	DDB1
NM_001329	CTBP2
NM_001330	CTF1
NM_001328	CTBP1
NM_001920	DCN
NM_002020	FLT4
NM_001164691	AMHR2
NM_001164690	AMHR2
NM_012337	CFAP45
NM_014240	LIMD1
NM_001278698	POLR2H
NM_001278702	SSX2B
NM_001278702	SSX2B
NM_001278912	ELN
NM_007371	BRD3
NM_001206627	TRIM49D1
NM_005323	HIST1H1T
NM_005322	HIST1H1B
NM_005321	HIST1H1E
NM_005320	HIST1H1D
NM_005319	HIST1H1C
NM_005104	BRD2
NM_203425	C17orf82
NM_203341	SEP15
NM_152855	IGLL1
NM_152854	CD40
NM_001195731	CHPF
NM_001198679	RUNX1T1
NM_001195685	LYPD6
NM_006958	ZNF16
NM_017762	MTMR10
NM_017761	PNRC2
NM_052968	APOA5
NM_052899	GPRIN1
NM_057168	WNT16
NM_057162	KLHL4
NM_057094	CRYBA2
NM_052907	TMEM132B
NM_052897	MBD6
NM_001314025	YBEY
NM_001314026	YBEY
NM_001142324	SLC18A1
NM_021046	KRTAP5-8
NM_001135178	ZNF397
NM_001135177	NEDD1
NM_001178080	STAT6
NM_001199345	RPL17
NM_001199344	RPL17
NM_001199343	RPL17
NM_001199342	RPL17
NM_001199341	RPL17
NM_001199340	RPL17
NM_001669	ARSD
NM_001670	ARVCF
NM_001668	ARNT
NM_001666	ARHGAP4
NM_001665	RHOG
NM_001312909	FAM111A
NM_138637	STEAP3
NM_001312688	NTNG1
NM_001168301	KLHL13
NM_001145073	USP27X
NM_001135730	TOM1
NM_001199434	NIP7
NM_000392	ABCC2
NM_001199417	ARHGAP23
NM_001199399	NEK1
NM_014384	ACAD8
NM_001083619	GRIA2
NM_001173463	KIF21A
NM_001173462	SHISA6
NM_001173461	SHISA6
NM_001080412	ZBTB38
NM_001166019	AP1B1
NM_001313727	ANO3
NM_001257177	LOC339862
NM_001206929	AGER
NM_000391	TPP1
NM_000401	EXT2
NM_000400	ERCC2
NM_000390	CHM
NM_015409	EP400
NM_145052	UPRT
NM_144658	DOCK11
NM_001177963	MNAT1
NM_001306197	GPX8
NM_001314000	BECN1
NM_002236	KCNF1
NM_001127665	GSN
NM_012446	SSBP2
NM_012445	SPON2
NM_012444	SPO11
NM_001042351	G6PD
NM_001085480	FAM162B
NM_001164317	FLNB
NM_006662	SRCAP
NM_001035507	AGBL5
NM_015258	FKBP15
NM_013390	TMEM2
NM_012431	SEMA3E
NM_014970	KIFAP3
NM_203463	CERS6
NM_203462	MRFAP1L1
NM_199437	PRDM10
NM_017458	MVP
NM_001272096	STX4
NM_020843	SCAPER
NM_019843	EIF4ENIF1
NM_019842	KCNQ5
NM_019841	TRPV5
NM_021094	SLCO1A2
NM_139175	RNF133
NM_002645	PIK3C2A
NM_002284	KRT86
NM_002283	KRT85
NM_006336	ZER1
NM_006335	TIMM17A
NM_006334	OLFM1
NM_013444	UBQLN2
NM_001844	COL2A1
NM_001159767	BZW2
NM_001159749	RIOK2
NM_001159747	CC2D2B
NM_001300843	ZNF556
NM_001300844	FOSL1
NM_001300845	SLC35F3
NM_001300965	CSRP2
NM_001291875	IGF2BP2
NM_001300847	SLC29A4
NM_001300848	MRPL2
NM_001300849	PIP5K1C
NM_001300850	RC3H1
NM_153618	SEMA6D
NM_153617	SEMA6D
NM_153616	SEMA6D
NM_001163278	TENM1
NM_001164471	TSPY4
NM_001164471	TSPY4
NM_001164471	TSPY4
NM_001164470	MS4A12
NM_001164469	TMED7-TICAM2
NM_001164468	TMED7-TICAM2
NM_001199119	TRIM39-RPP21
NM_001164464	TRIM43B
NM_001164463	RGPD8
NM_001164462	MUC12
NM_001164459	ACTR3C
NM_001164460	STEAP1B
NM_001164458	ACTR3C
NM_001164457	ZNF705G
NM_012353	OR1C1
NM_001131065	RFESD
NM_001142446	ANK1
NM_001144033	STOML3
NM_003272	GPR137B
NM_003271	TSPAN4
NM_001003891	MED15
NM_014716	ACAP1
NM_015230	ARAP2
NM_015229	CLUH
NM_015227	POFUT2
NM_015226	CLEC16A
NM_015149	RGL1
NM_001080143	CT47A4
NM_001197108	SCHIP1
NM_001197113	IQCJ-SCHIP1
NM_001197109	SCHIP1
NM_001173984	BRD7
NM_001174083	NLRP2
NM_001173982	CHST11
NM_001174082	NLRP2
NM_001174081	NLRP2
NM_001195193	NASP
NM_001195072	TMEM184B
NM_001195071	TMEM184B
NM_001173978	C14orf178
NM_001173977	LRRC16A
NM_001173976	TCTN1
NM_001256134	PROZ
NM_001252156	GEMIN5
NM_001254949	SMARCAD1
NM_001254943	CCDC88A
NM_001099787	ICAM2
NM_001099786	ICAM2
NM_001099784	FBXL19
NM_001146082	MBOAT7
NM_001166373	MARCH1
NM_001166002	APOBEC3H
NM_001166392	TPBG
NM_001206885	CTNND1
NM_001178097	C12orf74
NM_001178096	F3
NM_052892	PKD1L2
NM_052901	SLC25A25
NM_052891	PGLYRP3
NM_053001	OSR2
NM_052900	CSMD3
NM_052890	PGLYRP2
NM_053052	SNAP47
NM_052885	SLC2A13
NM_052884	SIGLEC11
NM_178339	C3orf35
NM_178276	SERINC5
NM_052882	ZIM3
NM_052947	ALPK2
NM_052880	PIK3IP1
NM_052877	MED8
NM_052876	NACC1
NM_052874	STX1B
NM_052873	IFT43
NM_052872	IL17F
NM_052869	TTYH2
NM_052945	TNFRSF13C
NM_052943	FAM46B
NM_080422	PTPN2
NM_058163	TSR2
NM_052867	NALCN
NM_052933	TSGA13
NM_052920	KLHL29
NM_052864	TIFA
NM_052863	SCGB3A1
NM_052860	ZNF300
NM_052859	RFT1
NM_052858	MARVELD3
NM_052855	ANKRD40
NM_052854	CREB3L1
NM_052853	ADCK2
NM_052852	ZNF486
NM_058169	BORCS5
NM_052849	C15orf57
NM_052848	CCDC97
NM_052847	GNG7
NM_052846	EMILIN3
NM_052845	MMAB
NM_052844	WDR34
NM_052843	OBSCN
NM_003586	DOC2A
NM_001244015	PIANP
NM_001244014	PIANP
NM_001244008	KIF1A
NM_001244000	SPIB
NM_001243965	HLA-DRB1
NM_001243963	LRCH2
NM_032102	SRSF8
NM_001308253	GCLM
NM_001286733	GRTP1
NM_001172704	GGA3
NM_001172746	SEC23B
NM_000407	GP1BB
NM_000397	CYBB
NM_000923	PDE4C
NM_032021	TMEM133
NM_000535	PMS2
NM_000533	PLP1
NM_172348	IL4
NM_003646	DGKZ
NM_003645	SLC27A2
NM_003643	GCM1
NM_003642	HAT1
NM_003641	IFITM1
NM_003870	IQGAP1
NM_178500	PHOSPHO1
NM_178477	BANF2
NM_178470	DCAF12L1
NM_178469	LCN8
NM_178466	BPIFA3
NM_178460	SIRPD
NM_178457	ZNF831
NM_178456	C20orf85
NM_178455	SPINT4
NM_178452	DNAAF1
NM_178556	TRIML1
NM_178448	SAPCD2
NM_178443	FERMT3
NM_178441	ZFYVE1
NM_178439	GMCL1
NM_178438	LCE5A
NM_178435	LCE3E
NM_178432	CDK20
NM_178430	LCE2D
NM_178429	LCE2C
NM_178428	LCE2A
NM_178427	ARNT
NM_020939	CPNE5
NM_020860	STIM2
NM_153769	CABYR
